2013-10-10 21:50:36,665 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2013-10-17 20:02:37,655 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@1a2fa45: startup date [Thu Oct 17 20:02:37 CST 2013]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2013-10-17 20:02:40,285 | INFO  | PListStore:[C:\Users\Administrator\Desktop\Code\Java\apache-activemq-5.8.0\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2013-10-17 20:02:40,367 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\Administrator\Desktop\Code\Java\apache-activemq-5.8.0\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2013-10-17 20:02:42,061 | INFO  | KahaDB is version 4 | org.apache.activemq.store.kahadb.MessageDatabase | main
2013-10-17 20:02:42,140 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2013-10-17 20:02:42,149 | INFO  | Recovery replayed 11 operations from the journal in 0.065 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2013-10-17 20:02:42,411 | INFO  | Apache ActiveMQ 5.8.0 (localhost, ID:MICROSO-BEK50CG-10959-1382011362192-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2013-10-17 20:02:42,592 | INFO  | Listening for connections at: tcp://MICROSO-BEK50CG:60000?maximumConnections=1000&wireformat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2013-10-17 20:02:42,594 | INFO  | Connector openwire Started | org.apache.activemq.broker.TransportConnector | main
2013-10-17 20:02:42,625 | INFO  | Listening for connections at: amqp://MICROSO-BEK50CG:5672?maximumConnections=1000&wireformat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2013-10-17 20:02:42,626 | INFO  | Connector amqp Started | org.apache.activemq.broker.TransportConnector | main
2013-10-17 20:02:42,661 | INFO  | Apache ActiveMQ 5.8.0 (localhost, ID:MICROSO-BEK50CG-10959-1382011362192-0:1) started | org.apache.activemq.broker.BrokerService | main
2013-10-17 20:02:42,661 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2013-10-17 20:02:42,664 | WARN  | Store limit is 102400 mb, whilst the data directory: C:\Users\Administrator\Desktop\Code\Java\apache-activemq-5.8.0\bin\..\data\kahadb only has 21702 mb of usable space | org.apache.activemq.broker.BrokerService | main
2013-10-17 20:02:42,667 | ERROR | Temporary Store limit is 51200 mb, whilst the temporary data directory: C:\Users\Administrator\Desktop\Code\Java\apache-activemq-5.8.0\bin\..\data\localhost\tmp_storage only has 21702 mb of usable space | org.apache.activemq.broker.BrokerService | main
2013-10-17 20:02:43,931 | INFO  | Web console type: embedded | org.apache.activemq.web.WebConsoleStarter | main
2013-10-17 20:02:44,347 | INFO  | ActiveMQ WebConsole initialized. | org.apache.activemq.web.WebConsoleStarter | main
2013-10-17 20:02:44,690 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2013-10-17 20:02:45,697 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2013-10-17 20:06:32,852 | WARN  | Transport Connection to: tcp://127.0.0.1:10977 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:10977@60000
